latitudine,longitudine,chilometri
45.65826315975325, 9.646089589993386,168
45.66382831891552, 9.656195368729302,169
45.669357580325595, 9.666432419673416,170
45.66845645231962, 9.678821838195233,171
45.666187342103996, 9.690660724881676,172
45.66348810030107, 9.70400739636466,173
45.661508573578374, 9.71585203102585,174
45.65913055136208, 9.728573465110737,175
45.65690351920695, 9.741136596694483,176
45.65460550147732, 9.753370335814832,177
45.65235707734032, 9.765963814024191,178
45.64986778273682, 9.77822569941887,179
45.647107040959156, 9.790525517433231,180
45.64437037294292, 9.802815538094231,181
45.641830302994876, 9.815067987980566,182
45.639135811192915, 9.827388354655943,183
45.63645497547575, 9.83967103456319,184
45.63371778714752, 9.851748634841517,185
45.631011817774315, 9.86419155160577,186
45.628485043134305, 9.876402995924048,187
45.625698555257166, 9.888654227013813,188
45.62299297497953, 9.900861381022327,189
45.62031880150741, 9.91315140154038,190
45.616944067198574, 9.925077273817209,191
45.61145249348341, 9.934764269363221,192
45.60578117099433, 9.945110973606136,193
45.600033392040324, 9.954709592205008,194
45.59442792138696, 9.964723683386556,195
45.588652002375056, 9.974373625513529,196
45.58289672717856, 9.984569790957416,197
45.579258263455095, 9.996136922065922,198
45.576774758571, 10.00862962406914,199
45.57452321169438, 10.020980336453256,200
45.57209469153877, 10.033364959894913,201
45.56980273376724, 10.045569881382217,202
45.56758040465366, 10.058052896196177,203
45.56540434130955, 10.07053375853249,204
45.563055930674714, 10.082947978372944,205
45.55949194873642, 10.094386600455579,206
45.55428644327113, 10.10503005672121,207
45.549135619015054, 10.115485034387373,208
45.54389699491867, 10.125893619817116,209
45.53879936642285, 10.136631241564528,210
45.533722113296804, 10.147087333429768,211
45.528858919164634, 10.157992998091958,212
45.5239998446506, 10.168747342067965,213
45.52060293951869, 10.180434410006436,214
45.51959290902928, 10.193139071114654,215
45.516452971447926, 10.20519714648897,216
45.51114276905718, 10.21544887460389,217
45.50690361497334, 10.226728860835443,218
45.504666386681706, 10.239134640635996,219
45.50175865834975, 10.251245609683098,220
45.498318681535984, 10.263082263638726,221
45.494979679550426, 10.275063266737769,222
45.49128151642683, 10.286671915989345,223
45.48816281260511, 10.298777037342825,224
45.485025614369626, 10.31061369075915,225
45.48214126182127, 10.322919480128459,226
45.479471335233455, 10.335049287947117,227
45.47668791619862, 10.347355076410746,228
45.47377901473847, 10.359544651030776,229
45.47109654231842, 10.371525654334995,230
45.468485027317364, 10.383782601571658,231
45.4663631775155, 10.39624950879229,232
45.46490341883416, 10.408995366125176,233
45.46395530790376, 10.421612476989647,234
45.46240518741815, 10.434293961393305,235
45.459967047638415, 10.446632122922809,236
45.45715252063472, 10.458777165089531,237
45.45442606591509, 10.470916962197343,238
45.45340795755861, 10.483718861717017,239
45.451984237179104, 10.49633862808389,240
45.45078822563945, 10.508989734248804,241
45.449512045154385, 10.521743990491727,242
45.446840583962356, 10.533787900538456,243
45.44419708564129, 10.546142755476879,244
45.44193571648926, 10.558581093407035,245
45.43956402742033, 10.570783159950743,246
45.43738771952752, 10.583319529387165,247
45.43506796959814, 10.59565160295589,248
45.43397354092269, 10.608405729102682,249
45.433282797028426, 10.621146395091644,250
45.43281360768567, 10.63386848896307,251
45.431966450370574, 10.646739161999667,252
45.43100197888793, 10.659479827649216,253
45.43025906391557, 10.672164776814965,254
45.429430847552815, 10.684985756115735,255
45.42924563459199, 10.697798107452515,256
45.429374103015356, 10.710556425852975,257
45.42945338068858, 10.723427917714258,258
45.42870796941076, 10.736087944281978,259
45.42747764324706, 10.748803755675086,260
45.42615241447413, 10.761474511090196,261
45.42425259316487, 10.773914164976754,262
45.42014653067032, 10.785256465384617,263
45.41765866643577, 10.797545382861474,264
45.4163439011353, 10.810090268744304,265
45.41690645005676, 10.822978999353264,266
45.41788186350008, 10.83577842818828,267
45.417002615838314, 10.848449233241793,268
45.415070553405954, 10.86092584393948,269
45.41427400088379, 10.873677752201399,270
45.413497832334606, 10.886464378600051,271
45.41188564011772, 10.898968010145841,272
45.40867903209858, 10.91097404910636,273
45.40540954392438, 10.92280139485217,274
45.402766635449915, 10.935102310281305,275
45.40016605994256, 10.947317485798399,276
45.39805659936645, 10.959698543463636,277
45.39708453404653, 10.972482769249002,278
45.39732672074444, 10.985096919921363,279
45.39883419241841, 10.997856526996216,280
45.39985811250508, 11.010616134610627,281
45.40102422111324, 11.023132701542606,282
45.40254596938817, 11.035899161528896,283
45.403370741168516, 11.048577754447455,284
45.404824361794624, 11.061229913019018,285
45.409383560847594, 11.085749263308037,286
45.412366015366544, 11.097826864611672,287
45.41612817817865, 11.109723696463531,288
45.41987707623255, 11.121072998908753,289
45.422177413197566, 11.132786451184918,290
45.42124008023312, 11.145977337823755,291
45.42021770285626, 11.158661852321355,292
45.41940830757549, 11.171649825237349,293
45.41680685922239, 11.183786710472962,294
45.41471932181792, 11.196228460173105,295
45.41365422196536, 11.209095050091442,296
45.41220565395026, 11.22153679964864,297
45.411012687707405, 11.23416062341886,298
45.409564051949204, 11.247027213904078,299
45.408754504023356, 11.259711729229823,300
45.409520519223015, 11.272585887231815,301
45.411906489583785, 11.284724179479719,302
45.4147884286304, 11.296964734124234,303
45.41777755106918, 11.308945737747933,304
45.42110792803273, 11.320881816106718,305
45.42576834177859, 11.331852372391012,306
45.43078292256201, 11.342606405405688,307
45.435594475240855, 11.353360438549332,308
45.440101768064885, 11.364114470696434,309
45.44400104562357, 11.375373727319266,310
45.45002033556053, 11.384833412192627,311
45.455110534287286, 11.39500781712991,312
45.46123192945027, 11.404398300077215,313
45.467672526929036, 11.413515590374658,314
45.4739371280649, 11.422761128982787,315
45.48042387077856, 11.431159317787872,316
45.48791333062682, 11.439280398807574,317
45.494701162064175, 11.447089130851769,318
45.50167736729863, 11.455235864454858,319
45.505749168952846, 11.466605377876375,320
45.50987189930387, 11.478044708726074,321
45.513680458504936, 11.4896641018851,322
45.51740121574915, 11.500971146165018,323
45.51800108927568, 11.513866535079487,324
45.51770557425823, 11.526693911642539,325
45.51671511983646, 11.539371521291262,326
45.51575560049162, 11.552004959677012,327
45.51597226759261, 11.56503595288345,328
45.51699368691797, 11.577713562532173,329
45.514827017805324, 11.589640235474365,330
45.51182449557358, 11.60187611724198,331
45.50826459666821, 11.613758617044823,332
45.50476663854448, 11.6252443477192,333
45.5009857361049, 11.637032211575413,334
45.49720841329888, 11.64873801839392,335
45.49318311832084, 11.660267133788754,336
45.490055575125666, 11.672149632500924,337
45.486184612846344, 11.68363457634935,338
45.48215852988535, 11.695252038019287,339
45.478410002841834, 11.706692005239288,340
45.47469311594563, 11.71844198531195,341
45.47063982324234, 11.730179469704614,342
45.46792325121555, 11.742112222345334,343
45.46601745617049, 11.75473113335848,344
45.4635272313781, 11.766894816168847,345
45.4600877231281, 11.778639148331546,346
45.46015344810857, 11.778732853606675,347
45.45652224628996, 11.790540664430301,348
45.45455466028927, 11.803019497169165,349
45.45278842226793, 11.815564589261879,350
45.45110731631883, 11.828113290005806,351
45.44937195934718, 11.840746727745762,352
45.447361163000245, 11.853385886622391,353
45.44506185235144, 11.865524178700229,354
45.44276395598926, 11.87804887284701,355
45.43991991761448, 11.890020899993223,356
45.43638156119665, 11.901948432411666,357
45.43196280685199, 11.912955714998109,358
45.42716093344086, 11.923516757381208,359
45.42165255135255, 11.93370605579276,360
45.41951623265327, 11.945672126291635,361
45.422237311853046, 11.958089445845152,362
45.424841728468856, 11.970097210137075,363
45.427270458193426, 11.982313442540885,364
45.42972834337499, 11.994821530947464,365
45.43215812599435, 12.00684845344146,366
45.43472350169082, 12.019171865662598,367
45.44026762477217, 12.043582833565962,368
45.44256912842508, 12.056308144638288,369
45.44482950838476, 12.068339988536051,370
45.44774100197543, 12.080527105603078,371
45.45293709163695, 12.091033240512827,372
45.460451014097494, 12.097121968329727,373
45.46825641295444, 12.10291802274202,374
45.473332482411635, 12.113228651896579,375
45.47660698985445, 12.125426072558012,376
45.48333434242042, 12.133362051406223,377
45.49168873901937, 12.138159363272758,378
45.50074971738272, 12.138847040228951,379
45.50973651095625, 12.139458037649135,380
45.51871489223802, 12.140037841210756,381
45.52761461426449, 12.14045581842234,382
45.53666567661234, 12.141040693660727,383
45.54534859369607, 12.14363813265251,384
45.5538942483091, 12.149031077989608,385
45.56212442606112, 12.150531317633538,386
45.57007283833538, 12.156653292035541,387
45.57572176135877, 12.167505883705738,388
45.58020153768457, 12.17780193207671,389
45.588030549214935, 12.20045323737271,390
45.589185152025166, 12.213374810193717,391
45.58803655702284, 12.226163164532679,392
45.58745234020846, 12.239297582897505,393
45.59057582815771, 12.250728186711543,394
45.59306900771362, 12.262967618411498,395
45.5912257680851, 12.275506604118632,396
45.588666213373216, 12.28778966468642,397
45.58383655906983, 12.298419638957366,398
45.579512887112315, 12.309717464169417,399
45.57620174193326, 12.321850105860417,400
45.57382538797022, 12.333871438969313,401
45.57518890783228, 12.346280162492228,402
45.58094729511829, 12.35609723707387,403
45.58712465160769, 12.365640539062078,404
45.59368958079638, 12.374607666913057,405
45.59992022107964, 12.384625443681873,406
45.605059978487695, 12.394031022690909,407
45.610510721737974, 12.404215761675172,408
45.61623533427498, 12.413959696441935,409
45.62090650156745, 12.424812287678181,410
45.62588865112034, 12.43594315070643,411
45.63129845262912, 12.446072235844893,412
45.63639642084546, 12.456924827628093,413
45.64180520823473, 12.46627475299022,414
45.647485818359335, 12.476181221262822,415
45.652737924713236, 12.487200775451319,416
45.65715391878617, 12.498125221100755,417
45.661743883480895, 12.509256083912026,418
45.666372365130286, 12.52016432990717,419
45.67061156293139, 12.53084995846238,420
45.67656145492723, 12.541201661280342,421
45.681538656411334, 12.552388179194057,422
45.68635989813219, 12.56293467221037,423
45.691574672684006, 12.573378093357269,424
45.696628282984776, 12.584230684896369,425
45.700709711772504, 12.595639819924546,426
45.704907442015426, 12.606993300483122,427
45.709959847389044, 12.61745631174757,428
45.71536152948018, 12.627752359982928,429
45.721276362231045, 12.637310031862132,430
45.7264049908809, 12.64799566027722,431
45.73071733694879, 12.659404794903079,432
45.73424749868381, 12.67105826024118,433
45.737654715424014, 12.682771842706078,434
45.741606856208925, 12.694378121419392,435
45.74503617333129, 12.706031201460549,436
45.748857164141086, 12.717871478515384,437
45.75323302034745, 12.729664956146701,438
45.75907784524533, 12.7393056561265,439
45.765026164047725, 12.748601855615256,440
45.770778012125064, 12.758484666928382,441
45.77606610496505, 12.768874159121253,442
45.7814110104023, 12.779348574277572,443
45.7854253240944, 12.79072085589611,444
45.78806873869482, 12.80288872931847,445
45.789994109933026, 12.815711796973511,446
45.79296361998042, 12.827598874147457,447
45.79629448708287, 12.839491875894025,448
45.79890766580498, 12.852044640343895,449
45.80108517044126, 12.86456082708676,450
45.80362996781464, 12.876775499833814,451
45.804883809507444, 12.889981986091705,452
45.80511217793472, 12.902617854045712,453
45.804981681808414, 12.915534520627599,454
45.80625235092166, 12.927971598725025,455
45.80749202353258, 12.94051386765715,456
45.808274960475806, 12.953945328452683,457
45.80967769491499, 12.966393998362928,458
45.81208424611307, 12.978944129034202,459
45.81413926265861, 12.991205602508535,460
45.81609635070458, 13.00430946557195,461
45.81753773350644, 13.016835530551745,462
45.818588800948106, 13.029754106247726,463
45.82161200829983, 13.041696350351824,464
45.82451057650001, 13.053944805982752,465
45.82634357119845, 13.066533836071322,466
45.82787957896669, 13.079052758811907,467
45.82990949998711, 13.09182831110368,468
45.83187591540174, 13.104330751787526,469
45.834495406864356, 13.116468425615738,470
45.838491268261066, 13.12818187760107,471
45.84217112764335, 13.140045033181451,472
45.84612302368061, 13.151822527640919,473
45.849869660190805, 13.163364772487352,474
45.85368422617404, 13.175147581729695,475
45.85717148944783, 13.186921725465252,476
45.86082759729368, 13.198544140228234,477
45.86433554413944, 13.210470012519849,478
45.86832926233892, 13.221940699032407,479
45.87241493689177, 13.233454477726022,480
45.876723751099455, 13.24498854894435,481
45.880948957187535, 13.25621646924223,482
45.886018780368204, 13.267019549250426,483
45.89139490713538, 13.276970590802428,484
45.8960758877052, 13.288222566140869,485
45.894066617012285, 13.300347919095568,486
45.891586298615216, 13.312774793739658,487
45.888622359272524, 13.324900145422298,488
45.88535681925886, 13.33716984652973,489
45.88234230424195, 13.34922302349997,490
45.87962910083699, 13.361059678027148,491
45.87681526843902, 13.37369025462518,492
45.873800289843146, 13.385671258307502,493
45.87023235400355, 13.397724435277745,494
45.866166148121735, 13.40933681043728,495
45.861642752479675, 13.420523890858762,496
45.856867657703695, 13.431350098749979,497
45.85420347925509, 13.443547626112252,498
45.85264512706548, 13.456322550206462,499
45.84867364502226, 13.46758180534034,500
45.84455104716022, 13.479057586071045,501
45.842522741642505, 13.491122798636685,502
45.8420742962672, 13.50395448552174,503
45.836901965020225, 13.51228006162776,504
45.828698005234344, 13.520353311138313,505
45.821974226778806, 13.528001266799954,506
45.81729820409851, 13.540634635424894,507
45.81562643907161, 13.552219632309345,508
45.811646690689145, 13.561654015074021,509
45.80787754718652, 13.573112411054986,510
45.80129589146012, 13.581910056432129,511
45.7936063360624, 13.587617797578318,512
45.786214985114206, 13.595170898359456,513
45.778643071049984, 13.60139362315899,514
45.77584409834019, 13.614238853784085,515
45.77508900066491, 13.626508554891515,516
45.77372979891838, 13.639139131372296,517
45.76743676717228, 13.648016622022938,518
45.76314673225109, 13.658565321319855,519
45.74320974221507, 13.691208015209988,520
45.721253985316096, 13.724011082942841,521
45.70015699753534, 13.765856453322888,522
45.68290279199525, 13.812808865792089,523
45.65141349696724, 13.83579535272489,524
45.63471231458084, 13.840444801386715,525
